locus_tag	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj
BT_2635	-0.03443465630857	0.77356873942085	NA
BT_2636	1.47306878721e-4	0.999085031250059	NA
BT_2637	0.027481541505558	0.723223329014547	NA
BT_2638	0	1	NA
BT_2639	0.233014928979129	0.32321051208747	NA
BT_2640	-0.049395558587535	0.507279582875525	NA
BT_2641	-0.121189579434598	0.402439652391158	NA
BT_2642	-0.125263296016683	0.630638070272474	NA
BT_2643	-0.029777710831196	0.812422957228821	NA
BT_2644	-0.156533658306485	0.502394521681975	NA
BT_2645	0.024772031578833	0.90603224280536	NA
BT_2646	-0.148095232113773	0.492656821387868	NA
BT_2647	-0.23765031066954	0.34576688336419	NA
BT_2648	-0.183014334443047	0.389349732520576	NA
BT_2649	-0.051087097087085	0.809093092428724	NA
BT_2650	-0.351759668266628	0.004933528212419	0.054868631395875
BT_2651	0.11297145035985	0.545869186123694	NA
BT_2652	0.16363187630489	0.12270997985616	NA
BT_2653	-0.159078419895261	0.438265773012685	NA
BT_2654	-0.130151165244957	0.220857377604705	0.610360381159832
BT_2655	-0.222514665691084	0.382488336372821	0.760198165555758
BT_2656	0.382455099446947	0.09640316029967	NA
BT_2657	0.020590430624912	0.934851113384322	NA
BT_2658	-0.089431681459188	0.736236283860145	NA
BT_2659	0.021500814602926	0.933761523242468	NA
BT_2660	-0.051369126019861	0.800454511133259	NA
BT_2661	0.016415127018667	0.772416816921101	NA
BT_2662	0.024433739978097	0.857663313803265	0.976365219154119
BT_2663	0.210120466565435	0.001621787247168	0.022736090181568
BT_2664	0.168203766469265	0.050539896287347	0.283193691447781
BT_2665	0.27940255736532	0.00174079804792	0.023839189403846
BT_2666	0.368709998228962	1.06576375601e-4	0.002634884853549
BT_2667	0.417562953219684	1.41806576525022e-5	4.76027764684e-4
BT_2668	0.327958619003652	0.001275751410522	0.019131042668446
BT_2669	-0.139672260683216	0.249961485210076	0.643678068523133
BT_2671	-0.016353838714815	0.77324323285023	NA
BT_2672	-0.024800032651874	0.88195827039275	NA
BT_2673	0.024011432015139	0.92436985774769	NA
BT_2674	0.03050673436802	0.908634066147166	NA
BT_2675	0.366111518744646	0.167221974140323	NA
BT_2676	0.562998327117891	0.002291873521282	0.030057222990582
BT_2677	0	1	NA
BT_2678	-0.457967312618817	0.079254219347234	0.369886720142255
BT_2679	-2.45135214416e-4	0.998072449850556	0.999259282200281
BT_2680	-0.370336888592434	0.023526518111881	0.16879123484583
BT_2681	0.110635935764415	0.482968079482902	0.826894219599178
BT_2682	-0.082760622480594	0.513031348538609	0.848766585155395
BT_2683	0.160152421097287	0.112978495759151	0.445290241830495
BT_2684	0	1	NA
BT_2685	-0.138953973153106	0.37051632631201	0.747307612142471
BT_2686	0.027896552022276	0.739229106333405	0.93528329878075
BT_2687	0.112598035446369	0.264921647491502	0.659890088294897
BT_2688	0.004792646644697	0.959485214839882	0.99003027334098
BT_2689	-0.170027513033502	0.1708228315942	0.542570087502759
BT_2690	0.016756470351918	0.89596029589344806	0.983271369839468
BT_2691	0.07754880345219	0.661725009925569	0.907855947250715
BT_2692	0.015649840722859	0.887842968947796	0.983198774735602
BT_2693	0.010317602644415	0.928314593069849	0.986303683276576
BT_2694	-0.125950508816711	0.153738982270089	0.516557333449272
BT_2695	-0.278172687000585	0.004466073333752	0.050834988949417
BT_2696	-0.222230256947058	0.300113744662469	NA
BT_2697	0.079379693257177	0.656350665994823	0.906943763925626
BT_2698	-0.004538434671324	0.979831532481597	0.994408123515383
BT_2699	-0.172623021478499	0.430836365860998	0.801438872742955
BT_2700	0.15553647064508	0.06833889979273	0.336222103160831
BT_2701	0.179728043477558	0.057854590433402	0.305468898118061
BT_2702	0.149605757045513	0.089446384578891	0.39220224185458
BT_2703	0.10782463469276	0.244490580397815	0.638082049697294
BT_2704	0.059673734168856	0.450292042337597	0.814738933724761
BT_2705	0.057910968165839	0.621572260102204	0.900352904907986
BT_2706	0.104547702389628	0.31955222427914	0.706071798549525
BT_2707	0.091902528708363	0.315252290105636	0.700369234666985
BT_2708	0.125122992383659	0.19335808712346	0.579565994432764
BT_2709	0.145515641633431	0.130306859431577	0.47679279866014
BT_2710	0.028791339337678	0.72427805081498	0.931492950362104
BT_2711	0.131422859350517	0.151386884306021	0.510529594171181
BT_2712	0.115597724440391	0.213634245342629	0.604421125859073
BT_2713	0.026630467020858	0.729126933676582	0.931492950362104
BT_2714	0.033855026994129	0.711709935688807	0.925425250421232
BT_2715	0.131718213069209	0.133035076898673	0.481479076530409
BT_2716	0.083571435932961	0.354031168287459	0.736860093722304
BT_2717	0.075451833838496	0.40564229055034	0.774658215617793
BT_2718	0.111868067577382	0.269734102078627	0.662947478918848
BT_2719	0.128035351995072	0.208935751016014	0.596931649973304
BT_2720	0.165821269821772	0.077145288553111993	0.362805904667117
BT_2721	0.181147177967201	0.053889942699479	0.293864829116829
BT_2722	0.148838799052352	0.183823108140901	0.567123737510589
BT_2723	0.075968618176628	0.417710860114507	0.787867911578389
BT_2724	0.164431382152649	0.067277746044123	0.333562700237734
BT_2725	0.256528059245693	0.014264137957504	0.119758885724162
BT_2726	0.25799779253	0.002919549434166	0.036089970877076
BT_2727	0.242699982476165	0.019025476753205	0.147175939619404
BT_2728	0.344889756239482	4.3491935572e-4	0.00799683378181
BT_2729	0.312101151254151	4.18367556681e-4	0.007783751157646
BT_2730	0.327160011550859	3.50554289529e-4	0.006818284092945
BT_2731	0.431484601748807	1.44472299788663e-6	6.60780181158398e-5
BT_2732	-0.023149633505865	0.898876420120156	0.983312534912097
BT_2733	0.113295309171475	0.243385516706153	0.637015454669394
BT_2734	0.176693996417265	0.072822041172809	0.348764199805378
BT_2735	0.154886680516923	0.01394606420095	0.11867127653785
BT_2736	0.273448093897178	8.34552954818e-4	0.013755086764326
BT_2737	0.259863231592243	0.002508866628271	0.032210326290674
BT_2738	0.219850456806146	0.011925505883724	0.106168919777483
BT_2739	0.3427184746587	2.66979789597318e-5	8.34939359091e-4
BT_2740	0.197193458052559	0.011488090797238	0.103789936363197
BT_2741	-0.040744058989656	0.576407504334605	0.877319075857039
BT_2742	0.037690744588958	0.595982913642043	0.888631410357065
BT_2743	0.052509421905043	0.697781513100732	0.918129245665572
BT_2744	-0.043356935496476	0.856804487846773	0.976365219154119
BT_2745	-0.435542164099095	0.022405070043463	0.163997787530791
BT_2746	0.118667727708679	0.626327682665722	NA
BT_2747	0.038845858128769	0.749637165328551	0.941937633220181
BT_2748	0.212673375418169	0.022359921154611	0.163997787530791
BT_2749	-0.011760656106632	0.902866314027717	0.983312534912097
BT_2750	-0.459586173579308	0.037140495464231	0.231906267753622
BT_2751	0.02099199284963	0.934243734464883	0.987320458620788
BT_2752	0.0090097391888	0.920781483552971	0.985301054586136
BT_2753	-0.076153631081092	0.267767880338391	0.661482067569128
BT_2754	0.389057607577426	4.54654406651739e-6	1.80249798164e-4
BT_2755	-0.18274718329506	0.018416544588077	0.144916422898439
BT_2756	-0.320984488710878	0.007090893001862	0.072952456729629
BT_2757	-0.147910917684797	0.066603131387927	0.333271513339121
BT_2758	-0.22531048779945	0.004698513327587	0.052574496225201
BT_2759	-0.090182208647466	0.29270441725602	0.675189104229629
BT_2760	-0.201854071067122	0.004694329606561	0.052574496225201
BT_2761	0.100624792904199	0.459248463309527	0.818504689356824
BT_2762	-0.018677730150374	0.795096449964274	0.960295789752465
BT_2763	-0.046828996296449	0.842266273942892	0.971580169091123
BT_2764	-0.402442354229023	0.127993343070929	NA
BT_2765	-0.053162140454948	0.798722133890011	NA
BT_2766	-0.057489823336022	0.805128576201215	NA
BT_2767	-0.487209393148906	0.065788056544543	NA
BT_2768	-0.099640861440866	0.709856695993039	NA
BT_2769	-0.230750643448481	0.322115785369602	0.707867607758497
BT_2770	0.0037984184684	0.988621990987679	NA
BT_2771	0.108410670705347	0.659266984587747	0.907134002757485
BT_2772	0.058320695556686	0.819560972856075	0.963027329505342
BT_2773	-0.047506899262727	0.849021406851382	NA
BT_2774	-0.29150612860737	0.265448773427396	NA
BT_2775	0.114206015611448	0.401768774366568	0.773722076530143
BT_2776	-0.22171884670894	0.169860372499833	0.541270080583631
BT_2777	-0.020531817405239	0.857101598303655	0.976365219154119
BT_2778	-0.166153213362697	0.484496288774772	NA
BT_2779	-0.111235722329356	0.451109125081729	NA
BT_2780	0.048717991636032	0.830831703327043	0.967480860315615
BT_2781	0.212589189222468	0.010772093674495	0.098893964583157
BT_2782	0.078670895071414	0.493835691204561	0.832935113926588
BT_2783	0.122744281313071	0.448764485993407	0.814397044642319
BT_2784	0.200807117876826	0.221905283881421	0.611869957590144
BT_2785	0.342164637365704	0.139534582712441	0.489977963670653
BT_2786	0.333840062262975	2.53424152577e-4	0.005268630535668
BT_2787	0.213179239614774	0.010679431407959	0.098893964583157
BT_2788	0.152753740259395	0.565401540442716	NA
BT_2789	-0.225545779936273	0.388723889375224	0.764908642884272
BT_2790	0.198540504311641	0.032318274284051	0.210413817803102
BT_2791	0.257593597553964	0.193553586518148	0.579565994432764
BT_2792	0.142607343222481	0.455575645921507	0.816030824259619
BT_2793	-0.021479666120924	0.932205232792333	NA
BT_2794	-0.041003107888935	0.878271990419968	NA
BT_2795	0.07030160857573	0.779003877894936	0.956405514125389
BT_2796	0.274797844272185	0.00228055311697	0.030016344802136
BT_2797	0.015227515629752	0.86964239718384	0.980384353880313
BT_2798	0.003920955788785	0.958646831505504	0.99003027334098
BT_2799	0.009818864575869	0.932195076104518	0.986950747530796
BT_2800	-0.067106993449763	0.668077892782394	0.911075155471729
BT_2801	0.054309015025295	0.54340284791237	0.865181419679897
BT_2802	0.204261930462639	0.39215418205262	0.766224796591707
BT_2803	0.094076239910014	0.692684165632319	NA
BT_2804	0.153026887071593	0.461020440985493	NA
BT_2805	0.022475667954282	0.922824157348935	NA
BT_2806	-0.130709740426537	0.586132197397023	NA
BT_2807	-0.014166231000804	0.954813933975039	NA
BT_2808	0.091784919283346	0.617288548203361	NA
BT_2809	-0.028081489949615	0.868210065970337	NA
BT_2810	-0.067934182792981	0.686883982717507	0.914554099270827
BT_2811	-0.188893675221095	0.053113549211985	0.292024609937109
BT_2812	-0.135151721105165	0.048573742329213	0.277271955043044
BT_2813	-0.51752171685302	0.042678659270363	NA
BT_2814	0.168435847408325	0.529240694349323	NA
BT_2815	-0.221868782590608	0.202190971705913	0.590893192648284
BT_2816	0.115744684110091	0.180097100105699	0.560830033435535
BT_2817	0.145425338869166	0.107979697437227	0.432273208887104
BT_2818	0.086405664860723	0.745801060232116	NA
BT_2819	0.079460838242004	0.759792550229372	NA
BT_2820	0.331066953820946	0.210017711946809	0.598485052969916
BT_2821	0.051968186084738	0.802236356108035	NA
BT_2822	-0.096367174733764	0.693129729319303	NA
BT_2823	-0.082844376874749	0.756465268417295	NA
BT_2824	0.046204783930748	0.848790643888739	NA
BT_2825	0.002913000196976	0.986638856200954	NA
BT_2826	-0.170248779115477	0.303548598843212	0.68541607412685
BT_2827	0.012702689799208	0.91829025510723	0.985301054586136
BT_2828	-0.362715183181389	0.109429297952516	0.434275272460146
BT_2829	-0.014181595973283	0.857617489279801	0.976365219154119
BT_2830	-0.125594416516356	0.198916273462594	0.584840848360997
BT_2831	0.245129801322933	0.187908456189711	0.572487128391467
BT_2832	0.226484694820637	0.158529351113082	0.524067794485017
BT_2833	-0.163258167786534	0.527953856841735	0.854946261105047
BT_2834	0.047781480207093	0.687781136274517	0.914554099270827
BT_2835	0.362755181463493	8.23471831676045e-7	4.30440490300378e-5
BT_2836	0.091165957550757	0.348460080374811	0.73445589521396
BT_2837	0.18551930545386	0.07016731935887	0.341296239845759
BT_2838	0.21935442892204	0.103512307359781	0.423131220611666
BT_2839	0.018383743514593	0.902487141680901	0.983312534912097
BT_2840	-0.113828028088902	0.254711757197116	0.650731163813667
BT_2841	0.072647033439144	0.40200993243689	0.773779243969796
BT_2842	0.261516091908106	0.02007528857817	0.152397263293616
BT_2843	-0.057826551103806	0.706760748017308	0.92259635283458
BT_2844	0.192772950632487	0.010782816309304	0.098893964583157
BT_2845	-0.030948220260132	0.763575437666455	0.947765108173312
BT_2846	-0.15809246884625	0.255871864165947	0.652428676643345
BT_2847	-0.109617797199542	0.681640202343843	NA
BT_2848	0.018316327198398	0.944441137017436	NA
BT_2849	-0.021249167027045	0.936451656385977	NA
BT_2850	-0.162137745093733	0.08475756348334	0.382237865172675
BT_2851	0.141977628267591	0.584792391710691	0.883169024751413
BT_2852	-0.305822038559683	0.24223462372895	0.635822444924122
BT_2853	-0.152625006418315	0.563811184553107	NA
BT_2854	-0.066105202325079	0.610884895868649	0.894806979176696
BT_2855	-0.30638129837758	0.245950865416296	NA
BT_2856	-0.165562726133563	0.339408976657066	NA
BT_2857	0.053918736941554	0.802303058836807	NA
BT_2858	0.207771801812845	0.435925178383421	NA
BT_2859	-0.164130541227467	0.538957401332441	NA
BT_2860	0.231165467593209	0.231316367951115	0.621429214635192
BT_2861	0.058571841203706	0.822789679084697	NA
BT_2862	-0.056613584887043	0.832155173680141	NA
BT_2863	-0.209548623972457	0.279715061993803	NA
BT_2864	-0.199660870165858	0.310343799141892	NA
BT_2865	-0.150939250089963	0.501435547003435	NA
BT_2866	-0.019027263213301	0.94336211152055	NA
BT_2867	0.385358421057055	0.076140058437301	NA
BT_2868	-0.087506409405922	0.694854548415147	NA
BT_2869	-0.074640080860671	0.710865408806896	NA
BT_2870	-0.096067073250262	0.695676708988671	NA
BT_2871	-0.330234903166377	0.123664197911768	NA
BT_2872	-0.036979452855831	0.890180342663343	NA
BT_2873	0.213422488781589	0.362618503968364	NA
BT_2874	0.178077495513044	0.465292005424194	NA
BT_2875	0.075840299933824	0.702083662635718	NA
BT_2876	5.67761553767e-4	0.997906819385788	NA
BT_2877	-0.05447000378781	0.762842221724412	NA
BT_2878	-0.230809929585274	0.235573423488251	NA
BT_2879	-0.055572095166453	0.832229453436014	NA
BT_2880	-0.276195617943223	0.277100228659416	NA
BT_2881	0.096364896557585	0.70352384644946	NA
BT_2882	-0.21422990762688	0.386957340601356	NA
BT_2883	-0.183331118866103	0.401463406016557	NA
BT_2884	-0.118741352297111	0.627956996099089	NA
BT_2885	0.046322185860524	0.852201447410344	NA
BT_2886	-0.046704365206571	0.848000654412575	NA
BT_2887	-0.021979402463766	0.930796924172868	NA
BT_2888	0.024250455563486	0.900183018505283	NA
BT_2889	-0.078173349059383	0.643560002953181	NA
BT_2890	-0.241462108938913	0.024292147505069	0.17326504429054
BT_2891	-0.027187170174379	0.725487704248783	NA
BT_2892	-0.17015067038121	0.346197298344821	0.733618219869806
BT_2893	-0.067234776698097	0.781174510287066	0.956405514125389
BT_2894	-0.105724057316109	0.672170100858935	0.912436058231807
BT_2895	0.061120680424942	0.816739278968231	NA
BT_2896	0.197779820451565	0.460207014644789	NA
BT_2897	0.169853225766164	0.352899818073266	0.736530944436455
BT_2898	-0.088027872860115	0.732778997139284	0.933578812859554
BT_2899	0.279826300020158	0.211270022400832	0.600650358946887
BT_2900	-0.150126335792112	0.499532326753267	NA
BT_2901	-0.228619863520888	0.391092479049632	NA
BT_2902	-0.087503637529813	0.742826255046349	NA
BT_2903	-0.279783591545369	0.237460045859424	NA
BT_2904	-0.269280867911781	0.311855611434947	NA
BT_2905	-0.174122070018897	0.500358504505247	0.836482973028448
BT_2906	0.227873153352476	0.394166966844549	NA
BT_2907	0.062158132363716	0.810178255593454	NA
BT_2908	-0.355189057811242	0.184565965422694	NA
BT_2909	0.015245247181484	0.952064142809988	0.99003027334098
BT_2910	-0.054317945750342	0.780094630857816	0.956405514125389
BT_2911	-0.035967989096095	0.888783840813762	0.983198774735602
BT_2912	0.025352153709724	0.892121794707086	0.983198774735602
BT_2913	0.019455005136771	0.941643077750879	NA
BT_2914	0.139972163916407	0.575298673518766	0.877319075857039
BT_2915	-0.169591031073106	0.508640188744896	0.847888132399806
BT_2916	0.197925865179567	0.420442846827835	0.790544900587384
BT_2917	-0.03433236176983	0.897810680820695	NA
BT_2918	-0.233435971464908	0.32405808056842	0.710017075928054
BT_2919	0.277247547012076	0.294728607418427	NA
BT_2920	0.070189992443731	0.786697777960548	0.957497762376453
BT_2921	0.078363247341283	0.769428860257802	NA
BT_2922	-0.10128196386181	0.683704101565364	0.914554099270827
BT_2923	-0.099626784332498	0.218778272530115	0.607066221823007
BT_2924	-0.006784657618464	0.925477156962921	0.986303683276576
BT_2925	-0.054375040124946	0.689071672802007	0.914554099270827
BT_2926	-0.035210647435794	0.84221261384508594	0.971580169091123
BT_2927	-0.132046167950212	0.141250445706177	0.493163531334831
BT_2928	1.69257199482156	3.91260390640274e-14	8.421304525604489e-12
BT_2929	1.64055931884086	3.3263482901281903e-15	7.6069427459869e-13
BT_2930	0.542506355290634	0.020540104123929	0.154094817994948
BT_2931	0	1	NA
BT_2932	0.080109028914402	0.642884962810045	0.904821090819597
BT_2933	0.192654010173261	0.07622673107464	0.360308946463032
BT_2934	0.186237347321757	0.290436485906913	0.675189104229629
BT_2935	0.081857118060271	0.674402074491352	0.912436058231807
BT_2936	0.156264954807313	0.492155003719636	0.832622575381709
BT_2937	0.163865661000811	0.525742536743179	0.853835748754234
BT_2938	-0.059408961346209	0.824307342791696	NA
BT_2939	-0.862405601404078	0.00120741242084	0.018255876230797
BT_2940	-0.485811698168305	0.058049949510522	NA
BT_2941	-0.815521823998862	0.002086945801422	NA
BT_2942	-0.379380140179758	0.145871020562399	NA
BT_2943	-0.177997939472543	0.349001764165047	0.734751124902132
BT_2944	-0.086206303098642	0.410585357494795	0.781243797750106
BT_2945	0.065416678605065	0.533474813794798	0.858975709917808
BT_2946	0.146060043474664	0.113751613780099	0.44658493006586
BT_2947	-0.013855373450521	0.897888179703553	0.983312534912097
BT_2948	0.117015560975649	0.648056911033062	NA
BT_2949	-0.43047686399373303	0.09653209931076	NA
BT_2950	0.050523422400062	0.826099561271969	NA
BT_2951	-0.148054524218112	0.549823970539184	NA
BT_2952	-0.202467484020441	0.438167519560452	0.805251107017426
